"F_OPERATOR FILE"
"Fac Id Code","Oper Id","Fac Oper Eff Period","Fac Oper Term Period"
"00022636","00092","201606",""
"00022637","00057","201606",""
"00022638","00816","201611","202202"
"00022638","00990","201606","201611"
"00022638","11126","202202",""
"00022639","00201","201606","202103"
"00022639","11093","202103",""
"00022640","00201","201606","202103"
"00022640","11093","202103",""
"00022641","00819","201706","202006"
"00022641","02011","202006",""
"00022641","08203","201606","201706"
"00022642","00237","201606",""
"00022643","00831","202102",""
"00022643","00933","201606","202102"
"00022644","00831","202102",""
"00022644","00933","201606","202102"
"00022645","00237","201606",""
"00022646","00201","201606","202103"
"00022646","11093","202103",""
"00022647","00201","201606","202103"
"00022647","11093","202103",""
"00022648","00237","201606",""
"00022649","00237","201606",""
"00022650","00237","201606",""
"00022651","00237","201606",""
"00022652","00416","201905",""
"00022652","00826","201705","201905"
"00022652","08193","201606","201705"
"00022653","00237","201606",""
"00022654","00237","201606",""
"00022655","00237","201606",""
"00022656","00237","201606",""
"00022657","00237","201606",""
"00022658","00237","201606",""
"00022659","00237","201606",""
"00022660","00010","201606","202001"
"00022660","00010","202001",""
"00022661","00477","201606",""
"00022662","00477","201606",""
"00022663","00237","201606",""
"00022664","00010","201606","202001"
"00022664","00010","202001",""
"00022665","00010","201606","202001"
"00022665","00010","202001",""
"00022666","00477","201606",""
"00022667","00477","201606",""
"00022668","00477","201606",""
"00022669","00237","201606",""
"00022670","00237","201606",""
"00022671","00237","201606",""
"00022672","00831","202102",""
"00022672","00933","201606","202102"
"00022673","00237","201606",""
"00022674","00934","201606",""
"00022675","00237","201606",""
"00022676","00816","201611","202202"
"00022676","00990","201606","201611"
"00022676","11126","202202",""
"00022677","00237","201606",""
"00022678","00237","201606",""
"00022679","00201","201606","202103"
"00022679","11093","202103",""
"00022680","00237","201606",""
"00022681","00237","201606",""
"00022682","01040","201606",""
"00022683","00237","201606",""
"00022684","00794","201606","201704"
"00022684","02011","201704",""
"00022685","00794","201606","201704"
"00022685","02011","201704",""
"00022686","00794","201606","201704"
"00022686","02011","201704",""
"00022687","00237","201606",""
"00022688","00691","201606","201811"
"00022688","00691","201811",""
"00022689","00691","201606","201811"
"00022689","00691","201811",""
"00022690","00237","201606",""
"00022691","00201","201606","202103"
"00022691","11093","202103",""
"00022692","00237","201606",""
"00022693","00198","201606",""
"00022694","00831","202102",""
"00022694","00933","201606","202102"
"00022695","00691","201606","201811"
"00022695","00691","201811",""
"00022696","00639","201606","202002"
"00022696","11048","202002","202009"
"00022696","11075","202009",""
"00022697","00639","201606","202002"
"00022697","11048","202002","202009"
"00022697","11075","202009",""
"00022698","00831","202102",""
"00022698","00933","201606","202102"
"00022699","00831","202102",""
"00022699","00933","201606","202102"
"00022700","00819","201706","202006"
"00022700","02011","202006",""
"00022700","08203","201606","201706"
"00022701","01040","201606",""
"00022702","00816","201611","202202"
"00022702","00990","201606","201611"
"00022702","11126","202202",""
"00022703","00230","201606","202009"
"00022703","00416","202009",""
"00022704","00816","201611","202202"
"00022704","00990","201606","201611"
"00022704","11126","202202",""
"00022705","00237","201606",""
"00022706","00237","201606",""
"00022707","00057","201606",""
"00022708","00816","201611","202202"
"00022708","00990","201606","201611"
"00022708","11126","202202",""
"00022709","00237","201606",""
"00022710","00201","201606","202103"
"00022710","11093","202103",""
"00022711","00711","201606","201903"
"00022711","00711","201903",""
"00022712","00230","201606","202009"
"00022712","00416","202009",""
"00022713","00831","202102",""
"00022713","00933","201606","202102"
"00022714","00691","201606","201811"
"00022714","00691","201811",""
"00022715","00237","201606",""
"00022716","00691","201606","201811"
"00022716","00691","201811",""
"00022717","00010","201606","201707"
"00022717","00831","201707",""
"00022718","00819","201706","202006"
"00022718","02011","202006",""
"00022718","08203","201606","201706"
"00022719","00237","201606",""
"00022720","00984","201606","202006"
"00022720","02011","202006",""
"00022721","00691","201606","201811"
"00022721","00691","201811",""
"00022722","00057","201606",""
"00022723","00639","201606","202002"
"00022723","11048","202002","202009"
"00022723","11075","202009",""
"00022724","00816","201611","202202"
"00022724","00990","201606","201611"
"00022724","11126","202202",""
"00022725","00237","201606",""
"00022726","00816","201611","202202"
"00022726","00990","201606","201611"
"00022726","11126","202202",""
"00022727","00639","201606","202002"
"00022727","11048","202002","202009"
"00022727","11075","202009",""
"00022728","00237","201606",""
"00022729","00691","201606","201811"
"00022729","00691","201811",""
"00022730","00976","201606",""
"00022731","00237","201606",""
"00022732","00691","201606","201811"
"00022732","00691","201811",""
"00022733","00691","201606","201811"
"00022733","00691","201811",""
"00022734","00033","201606",""
"00022735","00237","201606",""
"00022736","00237","201606",""
"00022737","00816","201611","202202"
"00022737","00990","201606","201611"
"00022737","11126","202202",""
"00022738","00237","201606",""
"00022739","00047","201606",""
"00022740","00010","201606","202001"
"00022740","00010","202001",""
"00022741","00010","201606","202001"
"00022741","00010","202001",""
"00022742","01040","201606",""
"00022743","00988","201606","201712"
"00022743","01018","201712",""
"00022744","00816","201611","202202"
"00022744","00990","201606","201611"
"00022744","11126","202202",""
"00022745","00691","201606","201811"
"00022745","00691","201811",""
"00022746","00816","201611","202202"
"00022746","00990","201606","201611"
"00022746","11126","202202",""
"00022747","00769","201606","201805"
"00022747","00996","201805","201910"
"00022747","00996","201910",""
"00022748","00237","201606",""
"00022749","01040","201606",""
"00022750","00816","201611","202202"
"00022750","00990","201606","201611"
"00022750","11126","202202",""
"00022751","00816","201611","202202"
"00022751","00990","201606","201611"
"00022751","11126","202202",""
"00022752","00237","201606",""
"00022753","00230","201606","202009"
"00022753","00416","202009",""
"00022754","00010","201606","202001"
"00022754","00010","202001",""
"00022755","00057","201606",""
"00022756","00010","201606","202001"
"00022756","00010","202001",""
"00022757","00230","201606","202009"
"00022757","00416","202009",""
"00022758","00237","201606",""
"00022759","00691","201606","201811"
"00022759","00691","201811",""
"00022760","00237","201606",""
"00022761","00237","201606",""
"00022762","00010","201606","202001"
"00022762","00010","202001",""
"00022763","00691","201606","201811"
"00022763","00691","201811",""
"00022764","01040","201606",""
"00022765","00691","201606","201811"
"00022765","00691","201811",""
"00022766","00691","201606","201811"
"00022766","00691","201811",""
"00022767","00237","201606",""
"00022768","00237","201606",""
"00022769","00816","201611","202202"
"00022769","00990","201606","201611"
"00022769","11126","202202",""
"00022770","00816","201611","202202"
"00022770","00990","201606","201611"
"00022770","11126","202202",""
"00022771","00816","201611","202202"
"00022771","00990","201606","201611"
"00022771","11126","202202",""
"00022772","00237","201606",""
"00022773","00033","201606",""
"00022774","00410","201606","202201"
"00022774","02011","202201",""
"00022775","00691","201606","201811"
"00022775","00691","201811",""
"00022776","00711","201606","201903"
"00022776","00711","201903",""
"00022777","00237","201606",""
"00022778","00816","201611","202202"
"00022778","00990","201606","201611"
"00022778","11126","202202",""
"00022779","01040","201606",""
"00022780","00230","201606",""
"00022781","00010","201606","202001"
"00022781","00010","202001",""
"00022782","00691","201606","201811"
"00022782","00691","201811",""
"00022783","00196","201606",""
"00022784","00802","201811",""
"00022784","00978","201606","201811"
"00022785","00691","201606","201811"
"00022785","00691","201811",""
"00022786","00010","201606","202001"
"00022786","00010","202001",""
"00022787","00010","201606","202001"
"00022787","00010","202001",""
"00022788","00010","201606","202001"
"00022788","00010","202001",""
"00022789","00010","201606","202001"
"00022789","00010","202001",""
"00022790","00010","201606","202001"
"00022790","00010","202001",""
"00022791","00010","201606","202001"
"00022791","00010","202001",""
"00022792","00561","201606",""
"00022793","00561","201606",""
"00022794","00057","201606",""
"00022795","00816","201611","202202"
"00022795","00990","201606","201611"
"00022795","11126","202202",""
"00022796","00201","201606","202103"
"00022796","11093","202103",""
"00022797","00010","201606","202001"
"00022797","00010","202001",""
"00022798","00691","201606","201811"
"00022798","00691","201811",""
"00022799","00057","201606",""
"00022800","00237","201606",""
"00022801","00691","201606","201811"
"00022801","00691","201811",""
"00022802","00010","201606","202001"
"00022802","00010","202001",""
"00022803","00010","201606","202001"
"00022803","00010","202001",""
"00022804","00010","201606","202001"
"00022804","00010","202001",""
"00022805","00010","201606","202001"
"00022805","00010","202001",""
"00022806","00010","201606","202001"
"00022806","00010","202001",""
"00022807","00010","201606","202001"
"00022807","00010","202001",""
"00022808","00639","201606","202002"
"00022808","11048","202002","202009"
"00022808","11075","202009",""
"00022809","00639","201606","202002"
"00022809","11048","202002","202009"
"00022809","11075","202009",""
"00022810","00802","201811",""
"00022810","00978","201606","201811"
"00022811","00831","202102",""
"00022811","00933","201606","202102"
"00022812","00237","201606",""
"00022813","01040","201606",""
"00022814","00816","201611","202202"
"00022814","00990","201606","201611"
"00022814","11126","202202",""
"00022815","00187","201606",""
"00022816","00416","201606",""
"00022817","00057","201606",""
"00022818","00057","201606",""
"00022819","00047","201606",""
"00022820","00010","201606","202001"
"00022820","00010","202001",""
"00022821","00010","201606","202001"
"00022821","00010","202001",""
"00022822","00010","201606","202001"
"00022822","00010","202001",""
"00022823","00057","201606",""
"00022824","00565","201606",""
"00022825","00816","201611","202202"
"00022825","00990","201606","201611"
"00022825","11126","202202",""
"00022826","00816","201611","202202"
"00022826","00990","201606","201611"
"00022826","11126","202202",""
"00022827","00691","201606","201811"
"00022827","00691","201811",""
"00022828","00057","201606",""
"00022829","00057","201606",""
"00022830","00010","201606","202001"
"00022830","00010","202001",""
"00022831","00010","201606","202001"
